calories,carbs,category,fat,nutrition,protein,rating,reviewCount,source,title,url,ingredients,ingredients_normalized,ingredients_canonical
413,45,"Afternoon tea, Dessert",23,"{'@type': 'NutritionInformation', 'calories': '413 calories', 'fatContent': '23 grams fat', 'saturatedFatContent': '9 grams saturated fat', 'carbohydrateContent': '45 grams carbohydrates', 'sugarContent': '32 grams sugar', 'fiberContent': '2 grams fiber', 'proteinContent': '5 grams protein', 'sodiumContent': '0.6 milligram of sodium'}",5,0.1,0.1,bbcgoodfood,Gooseberry & hazelnut slices,https://www.bbcgoodfood.com/recipes/gooseberry-hazelnut-slices,,,
267,58,Dessert,1,"{'@type': 'NutritionInformation', 'calories': '267 calories', 'fatContent': '1 grams fat', 'carbohydrateContent': '58 grams carbohydrates', 'sugarContent': '58 grams sugar', 'fiberContent': '5 grams fiber', 'proteinContent': '2 grams protein'}",2,0.1,0.1,bbcgoodfood,"Gooseberry, elderflower & sauvignon sorbet",https://www.bbcgoodfood.com/recipes/gooseberry-elderflower-sauvignon-sorbet,,,
716,37,Dessert,60,"{'@type': 'NutritionInformation', 'calories': '716 calories', 'fatContent': '60 grams fat', 'saturatedFatContent': '36 grams saturated fat', 'carbohydrateContent': '37 grams carbohydrates', 'sugarContent': '27 grams sugar', 'proteinContent': '7 grams protein', 'sodiumContent': '0.4 milligram of sodium'}",7,0.1,0.1,bbcgoodfood,Elderflower panna cotta with strawberries & brown butter crumble,https://www.bbcgoodfood.com/recipes/elderflower-panna-cotta-strawberries-brown-butter-crumble,,,
316,47,"Side dish, Snack, Starter",10,"{'@type': 'NutritionInformation', 'calories': '316 calories', 'fatContent': '10 grams fat', 'saturatedFatContent': '1 grams saturated fat', 'carbohydrateContent': '47 grams carbohydrates', 'sugarContent': '6 grams sugar', 'fiberContent': '3 grams fiber', 'proteinContent': '5 grams protein', 'sodiumContent': '1.3 milligram of sodium'}",5,0.1,0.1,bbcgoodfood,Pickled onion rings,https://www.bbcgoodfood.com/recipes/pickled-onion-rings,,,
454,50,"Afternoon tea, Dessert, Treat",26,"{'@type': 'NutritionInformation', 'calories': '454 calories', 'fatContent': '26 grams fat', 'saturatedFatContent': '15 grams saturated fat', 'carbohydrateContent': '50 grams carbohydrates', 'sugarContent': '40 grams sugar', 'proteinContent': '4 grams protein', 'sodiumContent': '0.3 milligram of sodium'}",4,0.1,0.1,bbcgoodfood,Elderflower & meringue eclairs,https://www.bbcgoodfood.com/recipes/elderflower-meringue-eclairs,,,
306,13,"Afternoon tea, Dessert, Treat",26,"{'@type': 'NutritionInformation', 'calories': '306 calories', 'fatContent': '26 grams fat', 'saturatedFatContent': '15 grams saturated fat', 'carbohydrateContent': '13 grams carbohydrates', 'sugarContent': '4 grams sugar', 'fiberContent': '0.4 grams fiber', 'proteinContent': '4 grams protein', 'sodiumContent': '0.3 milligram of sodium'}",4,0.1,0.1,bbcgoodfood,Eclairs,https://www.bbcgoodfood.com/recipes/eclairs,,,
463,50,"Afternoon tea, Treat",27,"{'@type': 'NutritionInformation', 'calories': '463 calories', 'fatContent': '27 grams fat', 'saturatedFatContent': '13 grams saturated fat', 'carbohydrateContent': '50 grams carbohydrates', 'sugarContent': '37 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '7 grams protein', 'sodiumContent': '0.61 milligram of sodium'}",7,0.1,0.1,bbcgoodfood,Elderflower crunch cake,https://www.bbcgoodfood.com/recipes/elderflower-crunch-cake,,,
469,51,"Afternoon tea, Dessert, Treat",27,"{'@type': 'NutritionInformation', 'calories': '469 calories', 'fatContent': '27 grams fat', 'saturatedFatContent': '16 grams saturated fat', 'carbohydrateContent': '51 grams carbohydrates', 'sugarContent': '40 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '5 grams protein', 'sodiumContent': '0.5 milligram of sodium'}",5,0.1,0.1,bbcgoodfood,Salted caramel & popcorn eclairs,https://www.bbcgoodfood.com/recipes/salted-caramel-popcorn-eclairs,,,
455,50,"Afternoon tea, Dessert, Treat",26,"{'@type': 'NutritionInformation', 'calories': '455 calories', 'fatContent': '26 grams fat', 'saturatedFatContent': '15 grams saturated fat', 'carbohydrateContent': '50 grams carbohydrates', 'sugarContent': '40 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '4 grams protein', 'sodiumContent': '0.3 milligram of sodium'}",4,0.1,0.1,bbcgoodfood,Lemon & passion fruit eclairs,https://www.bbcgoodfood.com/recipes/lemon-passion-fruit-eclairs,,,
173,23,"Snack, Starter, Treat",7,"{'@type': 'NutritionInformation', 'calories': '173 calories', 'fatContent': '7 grams fat', 'saturatedFatContent': '1 grams saturated fat', 'carbohydrateContent': '23 grams carbohydrates', 'sugarContent': '2 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '4 grams protein', 'sodiumContent': '0.4 milligram of sodium'}",4,0.1,0.1,bbcgoodfood,Elderflower fritters with honey,https://www.bbcgoodfood.com/recipes/elderflower-fritters-honey,,,
454,50,"Afternoon tea, Dessert, Treat",26,"{'@type': 'NutritionInformation', 'calories': '454 calories', 'fatContent': '26 grams fat', 'saturatedFatContent': '15 grams saturated fat', 'carbohydrateContent': '50 grams carbohydrates', 'sugarContent': '40 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '5 grams protein', 'sodiumContent': '0.3 milligram of sodium'}",5,0.1,0.1,bbcgoodfood,Raspberry & cardamom eclairs,https://www.bbcgoodfood.com/recipes/raspberry-cardamom-eclairs,,,
463,5,Starter,37,"{'@type': 'NutritionInformation', 'calories': '463 calories', 'fatContent': '37 grams fat', 'saturatedFatContent': '11 grams saturated fat', 'carbohydrateContent': '5 grams carbohydrates', 'sugarContent': '4 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '27 grams protein', 'sodiumContent': '2.6 milligram of sodium'}",27,0.1,0.1,bbcgoodfood,Cured pollock with dill cream & radish salad,https://www.bbcgoodfood.com/recipes/cured-pollack-dill-cream-radish-salad,,,
62,0.4,Condiment,6,"{'@type': 'NutritionInformation', 'calories': '62 calories', 'fatContent': '6 grams fat', 'saturatedFatContent': '1 grams saturated fat', 'carbohydrateContent': '0.4 grams carbohydrates', 'sugarContent': '0.2 grams sugar', 'fiberContent': '0.3 grams fiber', 'proteinContent': '0.4 grams protein', 'sodiumContent': '0.1 milligram of sodium'}",0.4,0.1,0.1,bbcgoodfood,Harissa paste,https://www.bbcgoodfood.com/recipes/harissa,,,
704,35,Dessert,58,"{'@type': 'NutritionInformation', 'calories': '704 calories', 'fatContent': '58 grams fat', 'saturatedFatContent': '35 grams saturated fat', 'carbohydrateContent': '35 grams carbohydrates', 'sugarContent': '30 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '4 grams protein', 'sodiumContent': '0.1 milligram of sodium'}",4,0.1,0.1,bbcgoodfood,Strawberry & elderflower trifle,https://www.bbcgoodfood.com/recipes/strawberry-elderflower-trifle,,,
824,27,Starter,62,"{'@type': 'NutritionInformation', 'calories': '824 calories', 'fatContent': '62 grams fat', 'saturatedFatContent': '24 grams saturated fat', 'carbohydrateContent': '27 grams carbohydrates', 'sugarContent': '15 grams sugar', 'fiberContent': '5 grams fiber', 'proteinContent': '40 grams protein', 'sodiumContent': '3.98 milligram of sodium'}",40,0.1,0.1,bbcgoodfood,Pan-fried scallops with butternut squash two ways,https://www.bbcgoodfood.com/recipes/pan-fried-scallops-butternut-squash-two-ways,,,
132,8,"Buffet, Canapes, Starter",9,"{'@type': 'NutritionInformation', 'calories': '132 calories', 'fatContent': '9 grams fat', 'saturatedFatContent': '6 grams saturated fat', 'carbohydrateContent': '8 grams carbohydrates', 'fiberContent': '1 grams fiber', 'proteinContent': '3 grams protein', 'sodiumContent': '0.8 milligram of sodium'}",3,0.1,0.1,bbcgoodfood,Potato cakes with smoked salmon & cream cheese,https://www.bbcgoodfood.com/recipes/potato-cakes-smoked-salmon-cream-cheese,,,
179,11,"Afternoon tea, Buffet, Canapes, Snack",12,"{'@type': 'NutritionInformation', 'calories': '179 calories', 'fatContent': '12 grams fat', 'saturatedFatContent': '6 grams saturated fat', 'carbohydrateContent': '11 grams carbohydrates', 'proteinContent': '6 grams protein', 'sodiumContent': '0.8 milligram of sodium'}",6,0.1,0.1,bbcgoodfood,Smoked salmon & poppy seed palmiers,https://www.bbcgoodfood.com/recipes/smoked-salmon-poppy-seed-palmiers,,,
564,16,Breakfast,44,"{'@type': 'NutritionInformation', 'calories': '564 calories', 'fatContent': '44 grams fat', 'saturatedFatContent': '23 grams saturated fat', 'carbohydrateContent': '16 grams carbohydrates', 'sugarContent': '1 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '27 grams protein', 'sodiumContent': '3.1 milligram of sodium'}",27,0.1,0.1,bbcgoodfood,Eggs benedict with smoked salmon & chives,https://www.bbcgoodfood.com/recipes/eggs-benedict-smoked-salmon-chives,,,
444,31,Side dish,30,"{'@type': 'NutritionInformation', 'calories': '444 calories', 'fatContent': '30 grams fat', 'saturatedFatContent': '18 grams saturated fat', 'carbohydrateContent': '31 grams carbohydrates', 'sugarContent': '2 grams sugar', 'fiberContent': '2 grams fiber', 'proteinContent': '11 grams protein', 'sodiumContent': '2 milligram of sodium'}",11,0.1,0.1,bbcgoodfood,Seedy scones with smoked salmon,https://www.bbcgoodfood.com/recipes/seedy-scones-with-smoked-salmon,,,
339,3,Starter,26,"{'@type': 'NutritionInformation', 'calories': '339 calories', 'fatContent': '26 grams fat', 'saturatedFatContent': '13 grams saturated fat', 'carbohydrateContent': '3 grams carbohydrates', 'sugarContent': '3 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '17 grams protein', 'sodiumContent': '0.8 milligram of sodium'}",17,0.1,0.1,bbcgoodfood,Fresh & smoked salmon rillettes,https://www.bbcgoodfood.com/recipes/fresh-smoked-salmon-rillettes,,,
617,30,"Breakfast, Brunch",39,"{'@type': 'NutritionInformation', 'calories': '617 calories', 'fatContent': '39 grams fat', 'saturatedFatContent': '16 grams saturated fat', 'carbohydrateContent': '30 grams carbohydrates', 'sugarContent': '5 grams sugar', 'fiberContent': '5 grams fiber', 'proteinContent': '33 grams protein', 'sodiumContent': '26 milligram of sodium'}",33,0.1,0.1,bbcgoodfood,Bloody mary scrambled eggs & smoked salmon,https://www.bbcgoodfood.com/recipes/bloody-mary-scrambled-eggs-smoked-salmon,,,
100,5,"Buffet, Canapes, Starter",7,"{'@type': 'NutritionInformation', 'calories': '100 calories', 'fatContent': '7 grams fat', 'saturatedFatContent': '4 grams saturated fat', 'carbohydrateContent': '5 grams carbohydrates', 'proteinContent': '5 grams protein', 'sodiumContent': '1 milligram of sodium'}",5,0.1,0.1,bbcgoodfood,Smoked salmon rotollos,https://www.bbcgoodfood.com/recipes/smoked-salmon-rotollos,,,
238,22,"Breakfast, Brunch",10,"{'@type': 'NutritionInformation', 'calories': '238 calories', 'fatContent': '10 grams fat', 'saturatedFatContent': '4 grams saturated fat', 'carbohydrateContent': '22 grams carbohydrates', 'sugarContent': '1 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '15 grams protein', 'sodiumContent': '2 milligram of sodium'}",15,0.1,0.1,bbcgoodfood,Baked salmon & eggs,https://www.bbcgoodfood.com/recipes/baked-salmon-eggs,,,
168,2,Starter,6,"{'@type': 'NutritionInformation', 'calories': '168 calories', 'fatContent': '6 grams fat', 'saturatedFatContent': '1 grams saturated fat', 'carbohydrateContent': '2 grams carbohydrates', 'sugarContent': '1 grams sugar', 'proteinContent': '26 grams protein', 'sodiumContent': '5.1 milligram of sodium'}",26,0.1,0.1,bbcgoodfood,Smoked salmon with capers & pickled shallots,https://www.bbcgoodfood.com/recipes/smoked-salmon-capers-pickled-shallots,,,
360,32,Side dish,15,"{'@type': 'NutritionInformation', 'calories': '360 calories', 'fatContent': '15 grams fat', 'saturatedFatContent': '4 grams saturated fat', 'carbohydrateContent': '32 grams carbohydrates', 'sugarContent': '3 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '24 grams protein', 'sodiumContent': '1.7 milligram of sodium'}",24,0.1,0.1,bbcgoodfood,Spicy salmon tabbouleh,https://www.bbcgoodfood.com/recipes/spicy-salmon-tabbouleh,,,
453,35,"Brunch, Starter",23,"{'@type': 'NutritionInformation', 'calories': '453 calories', 'fatContent': '23 grams fat', 'saturatedFatContent': '11 grams saturated fat', 'carbohydrateContent': '35 grams carbohydrates', 'sugarContent': '3 grams sugar', 'fiberContent': '2 grams fiber', 'proteinContent': '24 grams protein', 'sodiumContent': '2.4 milligram of sodium'}",24,0.1,0.1,bbcgoodfood,Smoked salmon coddled eggs,https://www.bbcgoodfood.com/recipes/smoked-salmon-coddled-eggs,,,
327,31,"Canapes, Side dish, Snack",14,"{'@type': 'NutritionInformation', 'calories': '327 calories', 'fatContent': '14 grams fat', 'saturatedFatContent': '2 grams saturated fat', 'carbohydrateContent': '31 grams carbohydrates', 'sugarContent': '3 grams sugar', 'fiberContent': '2 grams fiber', 'proteinContent': '19 grams protein', 'sodiumContent': '3.4 milligram of sodium'}",19,0.1,0.1,bbcgoodfood,Smoked salmon & quail’s egg,https://www.bbcgoodfood.com/recipes/smoked-salmon-quails-egg,,,
244,1,"Snack, Starter",23,"{'@type': 'NutritionInformation', 'calories': '244 calories', 'fatContent': '23 grams fat', 'saturatedFatContent': '14 grams saturated fat', 'carbohydrateContent': '1 grams carbohydrates', 'sugarContent': '1 grams sugar', 'proteinContent': '8 grams protein', 'sodiumContent': '1.5 milligram of sodium'}",8,0.1,0.1,bbcgoodfood,Potted salmon rillette,https://www.bbcgoodfood.com/recipes/potted-salmon-rillette-0,,,
489,42,"Breakfast, Brunch",27,"{'@type': 'NutritionInformation', 'calories': '489 calories', 'fatContent': '27 grams fat', 'saturatedFatContent': '14 grams saturated fat', 'carbohydrateContent': '42 grams carbohydrates', 'sugarContent': '3 grams sugar', 'fiberContent': '3 grams fiber', 'proteinContent': '19 grams protein', 'sodiumContent': '2.6 milligram of sodium'}",19,0.1,0.1,bbcgoodfood,Potato scones with smoked salmon & soured cream,https://www.bbcgoodfood.com/recipes/potato-scones-with-smoked-salmon-soured-cream,,,
715,86,"Dessert, Treat",38,"{'@type': 'NutritionInformation', 'calories': '715 calories', 'fatContent': '38 grams fat', 'saturatedFatContent': '24 grams saturated fat', 'carbohydrateContent': '86 grams carbohydrates', 'sugarContent': '67 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '6 grams protein', 'sodiumContent': '1.13 milligram of sodium'}",6,0.1,0.1,bbcgoodfood,Lemon & elderflower celebration cake,https://www.bbcgoodfood.com/recipes/elderflower-lemon-celebration-cake,,,
518,57,"Afternoon tea, Dessert",29,"{'@type': 'NutritionInformation', 'calories': '518 calories', 'fatContent': '29 grams fat', 'saturatedFatContent': '14 grams saturated fat', 'carbohydrateContent': '57 grams carbohydrates', 'sugarContent': '41 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '7 grams protein', 'sodiumContent': '0.6 milligram of sodium'}",7,0.1,0.1,bbcgoodfood,Lemon & elderflower traybake,https://www.bbcgoodfood.com/recipes/lemon-elderflower-traybake,,,
58,3,"Cocktails, Drink",0.1,"{'@type': 'NutritionInformation', 'calories': '58 calories', 'fatContent': '0.1 grams fat', 'carbohydrateContent': '3 grams carbohydrates', 'sugarContent': '3 grams sugar', 'fiberContent': '0.3 grams fiber', 'proteinContent': '0.4 grams protein'}",0.4,0.1,0.1,bbcgoodfood,Melon & cucumber punch,https://www.bbcgoodfood.com/recipes/melon-cucumber-punch,,,
278,27,"Dessert, Treat",7,"{'@type': 'NutritionInformation', 'calories': '278 calories', 'fatContent': '7 grams fat', 'saturatedFatContent': '4 grams saturated fat', 'carbohydrateContent': '27 grams carbohydrates', 'sugarContent': '27 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '4 grams protein', 'sodiumContent': '0.1 milligram of sodium'}",4,0.1,0.1,bbcgoodfood,Pimm’s jelly jars,https://www.bbcgoodfood.com/recipes/pimms-jelly-jars,,,
370,15,Starter,22,"{'@type': 'NutritionInformation', 'calories': '370 calories', 'fatContent': '22 grams fat', 'saturatedFatContent': '5 grams saturated fat', 'carbohydrateContent': '15 grams carbohydrates', 'sugarContent': '15 grams sugar', 'fiberContent': '2 grams fiber', 'proteinContent': '28 grams protein', 'sodiumContent': '1.8 milligram of sodium'}",28,0.1,0.1,bbcgoodfood,Hot smoked salmon & beetroot platter,https://www.bbcgoodfood.com/recipes/hot-smoked-salmon-beetroot-platter,,,
318,9,Starter,18,"{'@type': 'NutritionInformation', 'calories': '318 calories', 'fatContent': '18 grams fat', 'saturatedFatContent': '9 grams saturated fat', 'carbohydrateContent': '9 grams carbohydrates', 'sugarContent': '8 grams sugar', 'fiberContent': '2 grams fiber', 'proteinContent': '27 grams protein', 'sodiumContent': '5 milligram of sodium'}",27,0.1,0.1,bbcgoodfood,Smoked salmon carpaccio,https://www.bbcgoodfood.com/recipes/smoked-salmon-carpaccio,,,
410,13,Starter,30,"{'@type': 'NutritionInformation', 'calories': '410 calories', 'fatContent': '30 grams fat', 'saturatedFatContent': '13 grams saturated fat', 'carbohydrateContent': '13 grams carbohydrates', 'sugarContent': '13 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '21 grams protein', 'sodiumContent': '2.7 milligram of sodium'}",21,0.1,0.1,bbcgoodfood,"Cured salmon with prawns, pickled salad & dill lime crème fraîche",https://www.bbcgoodfood.com/recipes/asian-cured-salmon-prawns-pickled-salad-dill-lime-creme-fraiche,,,
312,5,Breakfast,20,"{'@type': 'NutritionInformation', 'calories': '312 calories', 'fatContent': '20 grams fat', 'saturatedFatContent': '4 grams saturated fat', 'carbohydrateContent': '5 grams carbohydrates', 'sugarContent': '5 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '27 grams protein', 'sodiumContent': '2.4 milligram of sodium'}",27,0.1,0.1,bbcgoodfood,Pastrami-cured salmon,https://www.bbcgoodfood.com/recipes/pastrami-cured-salmon,,,
